SKU,Title,Product Type,Description,Price,Quantity,Media Link,Media Type,Media Links
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774001018120-e1fab3414efd1c181a02-019d0ab32bf9766e9d0c49011cd939bcoriginal.png?tr=f-jpg
DIAEFHR26007,,Stud Earrings,NW 1.440,500,2,https://gembox.app/s/uQ2dl8Crd1,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773997131553-66676dbd97ca4fe0e16c-a4ecb7f07ff947788ed673cf77e7590fmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773997169197-772401ee849923edaff8-019d0a77e582700a8dfb6c83744f7397original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773997169199-d622b852657950922900-019d0a77e5ab700a8dfb82dfb5a0b0f4original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774001430565-ce3d44ff4ae5743d1aab-019d0ab9529f7aa3b7c8abe858037beforiginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773997131553-66676dbd97ca4fe0e16c-a4ecb7f07ff947788ed673cf77e7590fmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773997169197-772401ee849923edaff8-019d0a77e582700a8dfb6c83744f7397original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773997169199-d622b852657950922900-019d0a77e5ab700a8dfb82dfb5a0b0f4original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774001430565-ce3d44ff4ae5743d1aab-019d0ab9529f7aa3b7c8abe858037beforiginal.png?tr=f-jpg
DIAEFHR26001,,Stud Earrings,NW 1.630,500,2,https://gembox.app/s/Y9Y8NtMsze,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773996347226-c44d4c6995bcf98fc04c-01042ed095f0fdc3b58e44f604ebadfemp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773996429771-edecf9d5aa3215d3df93-019d0a6bde237aa0b18dbec77dae5d41original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773996429776-c938a46a101f88756d7b-019d0a6bde3e7aa0b18dd1ffbd94a858original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774001215745-8560b89afb742a4512e8-019d0ab5f8dd79959a3cef1a4239eb5doriginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773996347226-c44d4c6995bcf98fc04c-01042ed095f0fdc3b58e44f604ebadfemp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773996429771-edecf9d5aa3215d3df93-019d0a6bde237aa0b18dbec77dae5d41original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773996429776-c938a46a101f88756d7b-019d0a6bde3e7aa0b18dd1ffbd94a858original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774001215745-8560b89afb742a4512e8-019d0ab5f8dd79959a3cef1a4239eb5doriginal.png?tr=f-jpg
DIAEFHR26004,,Stud Earrings,NW 6.310,500,1,https://gembox.app/s/zUKhd19f4Y,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773994454818-adf8d274461f91d35a93-8126796c658982115d72a2c405229f90mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773994695555-80d928422c179afbfbda-019d0a4f16597bbca4bf0fd41fb207fdoriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773994695557-346844d2bba2db75bc54-019d0a4f16777bbca4bf240a531d290doriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773994804607-ef438cf1fe5e4d6e78e2-019d0a5447a47cceba07db392ef72712original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773994454818-adf8d274461f91d35a93-8126796c658982115d72a2c405229f90mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994695555-80d928422c179afbfbda-019d0a4f16597bbca4bf0fd41fb207fdoriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994695557-346844d2bba2db75bc54-019d0a4f16777bbca4bf240a531d290doriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994804607-ef438cf1fe5e4d6e78e2-019d0a5447a47cceba07db392ef72712original.png?tr=f-jpg
DIAEFHW26004,,Stud Earrings,NW 6.310,500,1,https://gembox.app/s/0R5EKMrsN7,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773994055803-fef2eeb705b9c1cbd35c-b85cd6c9ffbe818b30bc85d9f278da46mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773994148535-65dbecf5de71b9a6dc1d-019d0a48ef2c711baa0d31df7aac1fc3original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773994148537-49deca2e38128f187812-019d0a48ef5d711baa0d4d5cbd336f50original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773994291157-ce874d30078b06a8a264-019d0a4c780e7bbca4befb3b50a652c9original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773994055803-fef2eeb705b9c1cbd35c-b85cd6c9ffbe818b30bc85d9f278da46mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994148535-65dbecf5de71b9a6dc1d-019d0a48ef2c711baa0d31df7aac1fc3original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994148537-49deca2e38128f187812-019d0a48ef5d711baa0d4d5cbd336f50original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773994291157-ce874d30078b06a8a264-019d0a4c780e7bbca4befb3b50a652c9original.png?tr=f-jpg
DIAEFHR26003,,Stud Earrings,NW 1.270,500,1,https://gembox.app/s/TcMdnY8DLw,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773993427391-2ea5e30f5e7517983fb9-9c46f7aa1c488a27d37d7f194fd9c9eamp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773993570089-d50cafe3a0926d7268e2-019d0a3f3d5c7fff880080cf9487d155original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773993570095-140daea5a8920cc282eb-019d0a3f3d837fff88009bddf90fdceboriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773993788517-e6f78dca3e22f175d049-019d0a44b40e77759ae7398ccbe54b32original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773993427391-2ea5e30f5e7517983fb9-9c46f7aa1c488a27d37d7f194fd9c9eamp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773993570089-d50cafe3a0926d7268e2-019d0a3f3d5c7fff880080cf9487d155original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773993570095-140daea5a8920cc282eb-019d0a3f3d837fff88009bddf90fdceboriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773993788517-e6f78dca3e22f175d049-019d0a44b40e77759ae7398ccbe54b32original.png?tr=f-jpg
DIAEFHW26003,,Stud Earrings,NW 1.270,500,1,https://gembox.app/s/DPQdeMSo5Q,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773992566005-0a6ffbd2d2d4fec00a93-57ebd20b238e69f5916ad3d369fa911fmp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773992667029-6ef40786387e71e442d7-019d0a32275d788da70323420a493e55original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773992667034-8af711909e20d8f5d5d4-019d0a32276d788da7033ceb62572b9foriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773993154000-a6fcc512159d27d859e5-019d0a3b1811744faf930dfa0a3b32eforiginal.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773992566005-0a6ffbd2d2d4fec00a93-57ebd20b238e69f5916ad3d369fa911fmp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773992667029-6ef40786387e71e442d7-019d0a32275d788da70323420a493e55original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773992667034-8af711909e20d8f5d5d4-019d0a32276d788da7033ceb62572b9foriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773993154000-a6fcc512159d27d859e5-019d0a3b1811744faf930dfa0a3b32eforiginal.png?tr=f-jpg
DIAEFHW26001,,Stud Earrings,NW 1.530,500,2,https://gembox.app/s/GQ3FDrgxFo,video360,"https://media.gemlightbox.com/videos/gallery/207732/1773990999563-cefabff0b780bfa04dd7-3ef006574a281fca9af268ead6c02a80mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773991104568-1e16e00c4caea319d133-019d0a1a3b32700b911409522a72221doriginal.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773991104573-12b06f439cc2c4a29cd3-019d0a1a3b7f700b911420ecc97c8171original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1773992030050-c2bfad9ed4a111702f25-019d0a29b76374419615dc370795ead6original.png?tr=f-jpg"
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773990999563-cefabff0b780bfa04dd7-3ef006574a281fca9af268ead6c02a80mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773991104568-1e16e00c4caea319d133-019d0a1a3b32700b911409522a72221doriginal.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773991104573-12b06f439cc2c4a29cd3-019d0a1a3b7f700b911420ecc97c8171original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773992030050-c2bfad9ed4a111702f25-019d0a29b76374419615dc370795ead6original.png?tr=f-jpg
DIAEFHR26005,,Stud Earrings,N.W 1.870,500,1,https://gembox.app/s/HQXOXKKyCo,image,"https://media.gemlightbox.com/images/gallery/207732/1773999041318-29df1d0ff6176c39a344-019d0a93944c711b9d765390e2857106original.png?tr=f-jpg,https://media.gemlightbox.com/videos/gallery/207732/1773998945907-fb7821fa43c0554ddd40-32eac25671e4318eae1d3f9fcc84c631mp4.mp4?tr=f-mp4,https://media.gemlightbox.com/images/gallery/207732/1773999041325-83d4b2349da6ca5cf686-019d0a939465711b9d766e4562adcd74original.png?tr=f-jpg,https://media.gemlightbox.com/images/gallery/207732/1774000565968-6edf901be5713feea6f1-019d0aac297d72249d10854e58222b16original.png?tr=f-jpg"
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773999041318-29df1d0ff6176c39a344-019d0a93944c711b9d765390e2857106original.png?tr=f-jpg
,,,,,,,video360,https://media.gemlightbox.com/videos/gallery/207732/1773998945907-fb7821fa43c0554ddd40-32eac25671e4318eae1d3f9fcc84c631mp4.mp4?tr=f-mp4
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1773999041325-83d4b2349da6ca5cf686-019d0a939465711b9d766e4562adcd74original.png?tr=f-jpg
,,,,,,,image,https://media.gemlightbox.com/images/gallery/207732/1774000565968-6edf901be5713feea6f1-019d0aac297d72249d10854e58222b16original.png?tr=f-jpg
